"geom","village_code","village_name","tehsil_code","tehsil_name","district_code","district_name","state_code","state_name","pincode","latitude","longitude","population","female","male","sc_population","st_population","isstarvillage","isstarpocket","issector","istownsector","label_star_pocket","label_star_pocket_pool","label_sector","label_sector_pool","catchment_branch_solid","catchment_branch_tag","catchment_branch_lat","catchment_branch_lng","catchment_branch_dist"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.910227,27.163011],[83.909811,27.16264],[83.908043,27.160837],[83.907657,27.160398],[83.90768,27.159947],[83.905824,27.160003],[83.90488,27.160052],[83.903173,27.160138],[83.902118,27.160308],[83.901149,27.1605],[83.900243,27.160511],[83.899533,27.160443],[83.899231,27.160392],[83.898941,27.160283],[83.898486,27.160041],[83.897326,27.15949],[83.896209,27.159176],[83.896171,27.159749],[83.896211,27.160096],[83.896382,27.16057],[83.896578,27.160892],[83.896868,27.161367],[83.897096,27.161677],[83.89804,27.162604],[83.898925,27.163644],[83.899273,27.164074],[83.899462,27.164385],[83.899938,27.165442],[83.901246,27.168868],[83.902688,27.172],[83.902901,27.172361],[83.903226,27.172657],[83.903974,27.173119],[83.904407,27.173088],[83.905959,27.173272],[83.906729,27.173394],[83.907264,27.173509],[83.907169,27.172502],[83.907135,27.171517],[83.907234,27.169844],[83.907598,27.168168],[83.908496,27.165972],[83.909483,27.164041],[83.910227,27.163011]]]]}",188268,"Sirsia",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274802,"27.166342","83.903199",409,204,205,227,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","30.0875465085278"
"{""type"":""MultiPolygon"",""coordinates"":[[[[84.011986,26.936485],[84.011553,26.936212],[84.011094,26.93589],[84.010622,26.935627],[84.009374,26.93522],[84.008137,26.934967],[84.007734,26.934843],[84.007342,26.934627],[84.006999,26.934401],[84.006766,26.934681],[84.006104,26.934828],[84.00555,26.934918],[84.004375,26.934947],[84.003656,26.934933],[84.003234,26.934872],[84.00293,26.934757],[84.001528,26.934063],[83.998861,26.932755],[83.997032,26.931771],[83.996488,26.931508],[83.996049,26.931399],[83.995391,26.931329],[83.994846,26.931286],[83.993478,26.931269],[83.991091,26.931414],[83.989987,26.931483],[83.989517,26.931528],[83.986783,26.931954],[83.986878,26.932443],[83.987142,26.933117],[83.987682,26.934379],[83.988399,26.935561],[83.989388,26.936907],[83.991606,26.939695],[83.992794,26.941403],[83.993609,26.942677],[83.994468,26.944376],[83.995026,26.944889],[83.995543,26.945421],[83.996295,26.944941],[84.000809,26.942469],[84.00252,26.941545],[84.00315,26.941445],[84.003741,26.941429],[84.004545,26.941332],[84.004996,26.941251],[84.005413,26.941012],[84.006289,26.940338],[84.008814,26.938902],[84.009992,26.938205],[84.011374,26.937139],[84.011986,26.936485]]]]}",188576,"Jungle Gai Ghat",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"26.938345","83.999384",1297,637,660,9,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","4.41934038175139"
"{""type"":""MultiPolygon"",""coordinates"":[[[[84.047701,26.89436],[84.04766,26.893767],[84.04736,26.89285],[84.0471,26.892338],[84.046718,26.891824],[84.046431,26.891446],[84.044409,26.889438],[84.041733,26.887121],[84.040545,26.886105],[84.039118,26.887449],[84.037141,26.88916],[84.036026,26.890076],[84.035758,26.89023],[84.035357,26.890375],[84.03453,26.890764],[84.034235,26.891278],[84.034008,26.892015],[84.033766,26.892713],[84.033384,26.893173],[84.032361,26.894211],[84.031876,26.894539],[84.030907,26.895037],[84.030561,26.895274],[84.030244,26.895409],[84.030755,26.896184],[84.031459,26.897254],[84.0319,26.897666],[84.03232,26.897704],[84.032794,26.897738],[84.033625,26.898307],[84.034134,26.89844],[84.035871,26.898272],[84.037613,26.898176],[84.038068,26.898183],[84.038423,26.898213],[84.040854,26.899222],[84.04115,26.899411],[84.042085,26.898522],[84.044612,26.89676],[84.047444,26.89466],[84.047701,26.89436]]]]}",188588,"Jungle Hanumanganj",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274303,"26.892758","84.038972",3671,1740,1931,1108,3,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","6.25446916417776"
"{""type"":""MultiPolygon"",""coordinates"":[[[[84.032538,26.869261],[84.032259,26.868759],[84.031999,26.868048],[84.031106,26.864837],[84.030575,26.862399],[84.030547,26.862117],[84.030616,26.861763],[84.029184,26.862037],[84.028563,26.862145],[84.027678,26.862394],[84.027023,26.862626],[84.02392,26.863898],[84.023601,26.864085],[84.023064,26.864497],[84.022144,26.865367],[84.021589,26.866256],[84.021311,26.866709],[84.02084,26.867798],[84.020592,26.868846],[84.020456,26.869334],[84.020248,26.869854],[84.020675,26.869727],[84.020965,26.869705],[84.021322,26.869892],[84.022607,26.870959],[84.023344,26.870599],[84.023998,26.870272],[84.024405,26.870174],[84.025136,26.87007],[84.025929,26.869884],[84.026659,26.869708],[84.027255,26.869551],[84.027662,26.869471],[84.028369,26.869372],[84.032538,26.869261]]]]}",188616,"Pipra Sobhmal",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274303,"26.866361","84.026393",595,312,283,97,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","6.42439554640912"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.956274,27.061497],[83.955678,27.06073],[83.954605,27.059083],[83.953859,27.057706],[83.953516,27.057147],[83.95321,27.056425],[83.953043,27.055754],[83.952945,27.055107],[83.952836,27.054312],[83.952384,27.054504],[83.952027,27.054774],[83.951924,27.055048],[83.951792,27.055307],[83.95151,27.055476],[83.949836,27.056977],[83.949355,27.057248],[83.948888,27.057198],[83.948181,27.056942],[83.947863,27.056868],[83.947312,27.056738],[83.946116,27.056495],[83.944811,27.056129],[83.944734,27.057121],[83.944675,27.057918],[83.944619,27.058533],[83.944563,27.059015],[83.94526,27.059424],[83.94859,27.061056],[83.949522,27.061473],[83.950392,27.06172],[83.950905,27.061809],[83.952102,27.061928],[83.953778,27.06203],[83.954244,27.061988],[83.956274,27.061497]]]]}",188496,"Bal Chand Chhapra",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274305,"27.058171","83.950418",578,313,265,11,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","17.3576630414035"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.731734,27.30458],[83.731367,27.30044],[83.730619,27.300014],[83.728972,27.299058],[83.727553,27.298291],[83.726526,27.297564],[83.725003,27.296494],[83.724467,27.296152],[83.723929,27.295863],[83.723627,27.295741],[83.723186,27.295638],[83.722777,27.295622],[83.722326,27.295803],[83.721919,27.296139],[83.72148,27.296584],[83.720788,27.297644],[83.720161,27.298745],[83.72062,27.298754],[83.720937,27.298931],[83.721248,27.299176],[83.722475,27.300314],[83.72289,27.300569],[83.723306,27.300754],[83.726138,27.302033],[83.728292,27.303273],[83.728991,27.303665],[83.729249,27.303783],[83.729545,27.303875],[83.729975,27.303952],[83.730426,27.304069],[83.731734,27.30458]]]]}",183890,"Harrai Diha",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273304,"27.300101","83.725947",21,8,13,0,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","50.5884618497634"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.76205,27.20172],[83.761913,27.200484],[83.761481,27.198346],[83.761395,27.197412],[83.761349,27.196846],[83.761233,27.196492],[83.760899,27.196005],[83.759789,27.19423],[83.759638,27.19363],[83.759584,27.193049],[83.759593,27.192557],[83.759622,27.192043],[83.759845,27.190971],[83.759416,27.190695],[83.758482,27.189954],[83.758194,27.189674],[83.757873,27.189297],[83.757608,27.189994],[83.757006,27.191862],[83.756613,27.192787],[83.756278,27.193334],[83.755992,27.193662],[83.755576,27.194108],[83.75516,27.1944],[83.754716,27.194588],[83.754211,27.194728],[83.754105,27.195761],[83.754104,27.196272],[83.754138,27.196786],[83.754252,27.197379],[83.754533,27.198145],[83.755277,27.200351],[83.755864,27.202065],[83.755905,27.202542],[83.755892,27.2034],[83.755898,27.204191],[83.757336,27.203874],[83.758964,27.203499],[83.75974,27.202756],[83.76019,27.20241],[83.760614,27.202092],[83.761169,27.20177],[83.761555,27.20172],[83.76205,27.20172]]]]}",184007,"Sanda Khurd",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273304,"27.196744","83.758077",1978,953,1025,382,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","39.1282319820486"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.661912,27.289704],[83.661426,27.289107],[83.66107,27.28863],[83.660905,27.288215],[83.660856,27.287842],[83.660854,27.287545],[83.660897,27.286227],[83.660887,27.285531],[83.660724,27.284221],[83.660522,27.282758],[83.660411,27.281989],[83.660149,27.281099],[83.659733,27.279872],[83.659311,27.279],[83.65908,27.278422],[83.659024,27.277949],[83.65893,27.276883],[83.658503,27.276957],[83.65778,27.277012],[83.656047,27.277034],[83.654611,27.277095],[83.653177,27.277306],[83.652581,27.277395],[83.653302,27.27928],[83.654016,27.281836],[83.654436,27.283578],[83.654566,27.284966],[83.654708,27.286456],[83.654684,27.287026],[83.65447,27.287581],[83.653632,27.290085],[83.653358,27.29123],[83.653282,27.291923],[83.653306,27.292616],[83.65342,27.293346],[83.65353,27.294371],[83.653501,27.294801],[83.653369,27.295253],[83.653109,27.295762],[83.652901,27.296007],[83.652479,27.296651],[83.652407,27.297323],[83.652563,27.297792],[83.652995,27.298746],[83.654023,27.298542],[83.65477,27.298322],[83.6563,27.298125],[83.656458,27.297195],[83.656757,27.296045],[83.657121,27.294283],[83.657413,27.29322],[83.657648,27.292644],[83.65792,27.292182],[83.658562,27.291414],[83.659094,27.291044],[83.660018,27.290518],[83.660832,27.290167],[83.661912,27.289704]]]]}",184024,"Ganeshpur",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273207,"27.287814","83.657159",1442,720,722,294,1,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","53.1579182132395"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.683332,27.201223],[83.682908,27.201446],[83.682329,27.201567],[83.681736,27.201678],[83.681112,27.201856],[83.680008,27.20259],[83.679604,27.202932],[83.679417,27.203178],[83.679338,27.2035],[83.679219,27.204013],[83.67916,27.204312],[83.679033,27.204672],[83.678697,27.205329],[83.678438,27.205758],[83.678084,27.205918],[83.67753,27.205842],[83.676983,27.205753],[83.67643,27.205607],[83.67605,27.20528],[83.674751,27.203597],[83.674576,27.20332],[83.674417,27.202948],[83.673866,27.201629],[83.673685,27.2011],[83.673478,27.200217],[83.673302,27.199691],[83.673013,27.199313],[83.672678,27.199009],[83.671098,27.198021],[83.67084,27.197749],[83.670642,27.197457],[83.670371,27.197029],[83.669171,27.195021],[83.668955,27.194785],[83.66859,27.194523],[83.668275,27.194429],[83.667194,27.194335],[83.666576,27.194312],[83.666169,27.194361],[83.665868,27.194727],[83.665781,27.195457],[83.665747,27.195778],[83.665833,27.196162],[83.666348,27.197088],[83.667024,27.19824],[83.667498,27.199034],[83.667819,27.199776],[83.668691,27.2022],[83.669741,27.206136],[83.670005,27.20754],[83.670196,27.208487],[83.670237,27.209002],[83.670195,27.2094],[83.670018,27.209991],[83.673314,27.211795],[83.677234,27.213698],[83.677914,27.212482],[83.68031,27.208334],[83.681349,27.206517],[83.681836,27.205667],[83.682546,27.203754],[83.683332,27.201223]]]]}",184061,"Amataha",945,"Nichlaul",187,"Mahrajganj",9,"Uttar Pradesh",273207,"27.204005","83.674539",935,458,477,300,0,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","44.8507696671843"
"{""type"":""MultiPolygon"",""coordinates"":[[[[84.038441,26.944742],[84.038838,26.944466],[84.039799,26.944028],[84.040275,26.943925],[84.040775,26.943884],[84.04146,26.943955],[84.042197,26.943894],[84.042469,26.943756],[84.042748,26.943546],[84.043048,26.943174],[84.043269,26.9427],[84.043656,26.941864],[84.04473,26.939092],[84.044849,26.938723],[84.044081,26.937628],[84.043712,26.937349],[84.042918,26.936903],[84.040743,26.935493],[84.040435,26.935382],[84.039948,26.935383],[84.039059,26.935497],[84.037787,26.935938],[84.036323,26.9365],[84.035357,26.936822],[84.033746,26.937111],[84.031765,26.937858],[84.031273,26.937897],[84.029887,26.937141],[84.029092,26.936557],[84.028785,26.936252],[84.02853,26.936002],[84.028196,26.935779],[84.027278,26.935318],[84.026268,26.934905],[84.02573,26.934799],[84.02505,26.934741],[84.024327,26.934648],[84.023994,26.934484],[84.023639,26.93401],[84.023418,26.933501],[84.023381,26.933792],[84.02297,26.934464],[84.022047,26.935428],[84.021191,26.935606],[84.02001,26.935895],[84.020046,26.93629],[84.020206,26.936769],[84.020441,26.937413],[84.020885,26.938883],[84.021436,26.939585],[84.021638,26.939943],[84.021849,26.940528],[84.021914,26.941148],[84.021905,26.942639],[84.021844,26.943506],[84.021612,26.944071],[84.022594,26.943583],[84.025495,26.942359],[84.027056,26.941743],[84.027571,26.941603],[84.028447,26.94154],[84.030735,26.941423],[84.031375,26.941436],[84.031979,26.941503],[84.032824,26.941626],[84.034526,26.942318],[84.036045,26.94314],[84.038441,26.944742]]]]}",188542,"Tirlokpur Buzurg",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274303,"26.939121","84.032429",2131,1037,1094,366,22,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","6.73622959347358"
"{""type"":""MultiPolygon"",""coordinates"":[[[[83.988533,26.861944],[83.988225,26.861412],[83.987281,26.859016],[83.987006,26.858033],[83.986334,26.854882],[83.986184,26.854191],[83.985786,26.853008],[83.985593,26.852748],[83.985301,26.852772],[83.984762,26.852814],[83.984316,26.852783],[83.983692,26.853233],[83.982954,26.853946],[83.982292,26.854389],[83.980054,26.855352],[83.979628,26.85558],[83.979322,26.855951],[83.979088,26.856329],[83.978058,26.857741],[83.977668,26.858278],[83.977728,26.858723],[83.97772,26.859143],[83.977607,26.859604],[83.977158,26.860328],[83.976975,26.860565],[83.976933,26.860923],[83.977423,26.861071],[83.979399,26.861809],[83.981597,26.862654],[83.982022,26.862897],[83.982466,26.863304],[83.983971,26.864675],[83.986003,26.863145],[83.98716,26.862432],[83.987587,26.862216],[83.988165,26.862002],[83.988533,26.861944]]]]}",188603,"Milki",955,"Padrauna",189,"Kushinagar",9,"Uttar Pradesh",274304,"26.858711","83.982733",1458,685,773,513,9,false,false,false,false,,,,,1742,"Retail","26.90389824","83.97714996","5.05501078788808"
